Paper ID,Section,Paragraph ID,Line ID,News URL,News ID,DOI,Paper Context,News Context,Paper Finding,News Finding,Matching?,Similarity score,text,id
38619576,Abstract,0,1,http://www.sciencedaily.com/releases/2014/05/140515163739.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,12,10.1007/978-3-642-55220-5_1,"Until recently all the cases had a sub-exponential complexity of type L(1/3), similar to the factorization problem. For larger values of q that stay below the limit L q k (1/3), our algorithm loses its quasi-polynomial nature, but still surpasses the Function Field Sieve. A first major progress was the realization that the DLP in finite fields can be solved in subexponential time, i.e.","The computation of discrete logarithms associated with problems that are deliberately made difficult for cryptographic applications is thus made considerably easier. Since solving this variant of the discrete logarithm is now within the capacity of current computers, relying on its difficulty for cryptographic applications is therefore no longer an option. This work is still at a theoretical stage and the algorithm still needs to be refined before it is possible to provide a practical demonstration of the weakness of this variant of the discrete logarithm.","Until recently all the cases had a sub-exponential complexity of type L(1/3), similar to the factorization problem.","Since solving this variant of the discrete logarithm is now within the capacity of current computers, relying on its difficulty for cryptographic applications is therefore no longer an option.",,0.4349086582660675,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The computation of discrete logarithms associated with problems that are deliberately made difficult for cryptographic applications is thus made considerably easier. Since solving this variant of the discrete logarithm is now within the capacity of current computers, relying on its difficulty for cryptographic applications is therefore no longer an option. This work is still at a theoretical stage and the algorithm still needs to be refined before it is possible to provide a practical demonstration of the weakness of this variant of the discrete logarithm."">Since solving this variant of the discrete logarithm is now within the capacity of current computers, relying on its difficulty for cryptographic applications is therefore no longer an option.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Until recently all the cases had a sub-exponential complexity of type L(1/3), similar to the factorization problem. For larger values of q that stay below the limit L q k (1/3), our algorithm loses its quasi-polynomial nature, but still surpasses the Function Field Sieve. A first major progress was the realization that the DLP in finite fields can be solved in subexponential time, i.e."">Until recently all the cases had a sub-exponential complexity of type L(1/3), similar to the factorization problem.</span>'}",Computer_Science_10
17535336,Engagement and Enjoyment,42,5,http://www.theepochtimes.com/n3/1354229-why-tablets-cant-replace-real-world-schools/,19,10.1145/2702123.2702397,"However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45). Thus the physical switch in the mixedreality game was increasing enjoyment slightly. On the other hand, looking at only those interacting with the virtual game, control-type did not have any effect.","The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game.",Thus the physical switch in the mixedreality game was increasing enjoyment slightly.,"Not only that, but students enjoyed the game more in the mixed-reality conditions.",,0.4490902721881866,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game."">Not only that, but students enjoyed the game more in the mixed-reality conditions.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45). Thus the physical switch in the mixedreality game was increasing enjoyment slightly. On the other hand, looking at only those interacting with the virtual game, control-type did not have any effect."">Thus the physical switch in the mixedreality game was increasing enjoyment slightly.</span>'}",Computer_Science_11
2780425,Conclusion and future work,25,2,http://feedproxy.google.com/~r/TechnologyOrg/~3/JM-jhIn6rZA/,32,10.1016/j.compag.2016.07.028,"It is quite likely that this technique can be extended to quantify plant chemical phenotypes including nitrogen content, photopigment concentration, and mineral content. The major conclusions drawn from this study are: Plant projected area extracted from two side views of maize RGB images can be accurately related to destructively measured plant shoot fresh weight, shoot dry weight, and leaf area at the early growth stage (R 2 > 0.95).","The methods required to establish those baseline values help illustrate why the RGB and hyperspectral imaging techniques should prove so useful, the researchers said. But teasing apart a plant's water weight from its new biomass growth - and subsequently determining how efficiently each plant turned water into new tissue - required multiple steps that ultimately destroyed the plant. In killing the plant, these methods kept the researchers from observing how it would have grown and developed afterward.",The major conclusions drawn from this study are:,But teasing apart a plant's water weight from its new biomass growth - and subsequently determining how efficiently each plant turned water into new tissue - required multiple steps that ultimately destroyed the plant.,,0.4191131293773651,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The methods required to establish those baseline values help illustrate why the RGB and hyperspectral imaging techniques should prove so useful, the researchers said. But teasing apart a plant\'s water weight from its new biomass growth - and subsequently determining how efficiently each plant turned water into new tissue - required multiple steps that ultimately destroyed the plant. In killing the plant, these methods kept the researchers from observing how it would have grown and developed afterward."">But teasing apart a plant\'s water weight from its new biomass growth - and subsequently determining how efficiently each plant turned water into new tissue - required multiple steps that ultimately destroyed the plant.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It is quite likely that this technique can be extended to quantify plant chemical phenotypes including nitrogen content, photopigment concentration, and mineral content. The major conclusions drawn from this study are: Plant projected area extracted from two side views of maize RGB images can be accurately related to destructively measured plant shoot fresh weight, shoot dry weight, and leaf area at the early growth stage (R 2 > 0.95)."">The major conclusions drawn from this study are:</span>'}",Computer_Science_12
17985920,Study limitations,44,4,http://ct.moreover.com/?a=34297170515&p=1pl&v=1&x=aVyQCHIh9o0JvS5uzKIpiQ,28,10.1007/s10055-018-0346-3,"Thus, differences in the recall performance may be explained by this diverse interaction modality. It will be interesting to examine the relative advantage of the diverse interaction modalities with the same display modality, in future user studies. We found that the use of virtual memory palaces in HMD condition improves recall accuracy when compared to using a traditional desktop condition.","""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team. In post-study questionnaires, all 40 participants said that they were completely comfortable--and adept--in navigating a desktop computer to access information, yet all but two said they preferred the immersive VR environment as a potential learning platform.","It will be interesting to examine the relative advantage of the diverse interaction modalities with the same display modality, in future user studies.","The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team.",,0.4377967715263366,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,  says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team. In post-study questionnaires, all 40 participants said that they were completely comfortable--and adept--in navigating a desktop computer to access information, yet all but two said they preferred the immersive VR environment as a potential learning platform."">The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thus, differences in the recall performance may be explained by this diverse interaction modality. It will be interesting to examine the relative advantage of the diverse interaction modalities with the same display modality, in future user studies. We found that the use of virtual memory palaces in HMD condition improves recall accuracy when compared to using a traditional desktop condition."">It will be interesting to examine the relative advantage of the diverse interaction modalities with the same display modality, in future user studies.</span>'}",Computer_Science_13
4457804,METHODS,70,1,http://www.sciencedaily.com/releases/2014/08/140827131648.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,12,10.1038/nature13665,"Fitts' Law predicts that movement speed depends on movement amplitude and target size 39 , and these were always the same in our experiments. The firing rates for the perturbed mapping should be as close as possible to the firing rates we recorded when the monkeys used the intuitive mapping. This keeps the predicted firing rates within a physiological range and implies a plausible exploration strategy in neural space.","We found that subjects were able to more readily recombine familiar activity patterns in new ways relative to creating entirely novel patterns."" ""It helps scientists study the dynamics of brain circuits that may explain the neural basis of learning."" The results showed that the subjects learned to generate some neural activity patterns more easily than others, since they only sometimes achieved accurate cursor movements.",The firing rates for the perturbed mapping should be as close as possible to the firing rates we recorded when the monkeys used the intuitive mapping.,"""It helps scientists study the dynamics of brain circuits that may explain the neural basis of learning.""",,0.4128686487674713,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We found that subjects were able to more readily recombine familiar activity patterns in new ways relative to creating entirely novel patterns.   It helps scientists study the dynamics of brain circuits that may explain the neural basis of learning.  The results showed that the subjects learned to generate some neural activity patterns more easily than others, since they only sometimes achieved accurate cursor movements."">""It helps scientists study the dynamics of brain circuits that may explain the neural basis of learning.""</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Fitts\' Law predicts that movement speed depends on movement amplitude and target size 39 , and these were always the same in our experiments. The firing rates for the perturbed mapping should be as close as possible to the firing rates we recorded when the monkeys used the intuitive mapping. This keeps the predicted firing rates within a physiological range and implies a plausible exploration strategy in neural space."">The firing rates for the perturbed mapping should be as close as possible to the firing rates we recorded when the monkeys used the intuitive mapping.</span>'}",Computer_Science_14
4457804,,13,9,http://www.theepochtimes.com/n3/924144-neurons-reveal-the-brains-learning-limit/,3,10.1038/nature13665,"By construction, the intuitive mapping lies within the intrinsic manifold. A within-manifold perturbation was created by re-orienting the intuitive control space but keeping it within the intrinsic manifold (depicted as the red line in Fig. This preserved the relationship between neural units and comodulation patterns, but it altered the way in which co-modulation patterns affected cursor kinematics (red arrows, Fig.","For example, a trained pianist can learn a new melody easier than learning how to hit a tennis serve. As reported in Nature, the researchers found for the first time that there are limitations on how adaptable the brain is during learning and that these restrictions are a key determinant for whether a new skill will be easy or difficult to learn. Understanding how the brain's activity can be ""flexed"" during learning could eventually be used to develop better treatments for stroke and other brain injuries.",A within-manifold perturbation was created by re-orienting the intuitive control space but keeping it within the intrinsic manifold (depicted as the red line in Fig.,"For example, a trained pianist can learn a new melody easier than learning how to hit a tennis serve.",,0.5825967192649841,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: For example, a trained pianist can learn a new melody easier than learning how to hit a tennis serve. As reported in Nature, the researchers found for the first time that there are limitations on how adaptable the brain is during learning and that these restrictions are a key determinant for whether a new skill will be easy or difficult to learn. Understanding how the brain\'s activity can be  flexed  during learning could eventually be used to develop better treatments for stroke and other brain injuries."">For example, a trained pianist can learn a new melody easier than learning how to hit a tennis serve.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: By construction, the intuitive mapping lies within the intrinsic manifold. A within-manifold perturbation was created by re-orienting the intuitive control space but keeping it within the intrinsic manifold (depicted as the red line in Fig. This preserved the relationship between neural units and comodulation patterns, but it altered the way in which co-modulation patterns affected cursor kinematics (red arrows, Fig."">A within-manifold perturbation was created by re-orienting the intuitive control space but keeping it within the intrinsic manifold (depicted as the red line in Fig.</span>'}",Computer_Science_15
18577759,Work distance,23,0,http://www.sciencedaily.com/releases/2015/02/150209161417.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily%2Ftop_news%2Ftop_technology+%28ScienceDaily%3A+Top+Technology+News%29,9,10.1073/pnas.1411728112,"which implies (see Section G) of the Supplementary Information), that W = D work (ρ ρ ) is achievable, where We thus see that the F α (ρ, ρ β ) are very much like free energies, not only in the sense that they are monotones, but also in the sense that the amount of work is given by the function's difference between the initial and final state (albeit for the minimal one). The quantity on the right hand side of Equation (7) can also be thought of as a distance measure between states, as was done with the thermo-majorisation criteria in [7] and we will henceforth refer to it as the work distance from ρ to ρ .","In a sense, the traditional second law only holds on average. Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work. In other words, just like larger systems, small systems also tend to become more disordered.","We thus see that the F α (ρ, ρ β ) are very much like free energies, not only in the sense that they are monotones, but also in the sense that the amount of work is given by the function's difference between the initial and final state (albeit for the minimal one).","Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work.",,0.5635972023010254,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In a sense, the traditional second law only holds on average. Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work. In other words, just like larger systems, small systems also tend to become more disordered."">Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: which implies (see Section G) of the Supplementary Information), that W = D work (ρ ρ ) is achievable, where We thus see that the F α (ρ, ρ β ) are very much like free energies, not only in the sense that they are monotones, but also in the sense that the amount of work is given by the function\'s difference between the initial and final state (albeit for the minimal one). The quantity on the right hand side of Equation (7) can also be thought of as a distance measure between states, as was done with the thermo-majorisation criteria in [7] and we will henceforth refer to it as the work distance from ρ to ρ ."">We thus see that the F α (ρ, ρ β ) are very much like free energies, not only in the sense that they are monotones, but also in the sense that the amount of work is given by the function\'s difference between the initial and final state (albeit for the minimal one).</span>'}",Computer_Science_16
17535336,Engagement and Enjoyment,42,4,http://www.futurity.org/tablets-real-world-learning-917682/,18,10.1145/2702123.2702397,"There was also no interaction effect of media-type and control-type. However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45). Thus the physical switch in the mixedreality game was increasing enjoyment slightly.","[related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game.","However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45).","[related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions.",,0.5815411806106567,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: [related]\n\nThe final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game."">[related]\n\nThe final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: There was also no interaction effect of media-type and control-type. However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45). Thus the physical switch in the mixedreality game was increasing enjoyment slightly."">However analyzing only those who interacted with the mixed-reality game (either with mouse-control or physical-control), we saw that there was a marginal effect of control-type (p=0.08, n=45).</span>'}",Computer_Science_17
13691614,,21,0,http://ct.moreover.com/?a=33043872014&p=1pl&v=1&x=ioHTDQjI3HcfKMxGI9-OBQ,24,10.1126/science.aao4408,"Our optimized assignment increased the probability of finding employment across the entire distribution of refugees, including those who were least likely and most likely to find work. In addition, the algorithmic assignment yielded higher employment rates in almost every location, including locations that had higher and lower baseline employment rates. On average, the employment rate was 34% under the actual assignment and 48% under the optimized assignment, which means that the optimized assignment would increase the employment rate above the baseline by roughly 41%.","And that could be done at a relatively low cost, a big concern given the surge in the number of global refugees. Aside from improving individual lives, machine matching also has the potential of helping refugees overall. The more successful refugees are where they settle, the more welcoming locals are likely to be in the future.","In addition, the algorithmic assignment yielded higher employment rates in almost every location, including locations that had higher and lower baseline employment rates.","Aside from improving individual lives, machine matching also has the potential of helping refugees overall.",,0.590389609336853,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: And that could be done at a relatively low cost, a big concern given the surge in the number of global refugees. Aside from improving individual lives, machine matching also has the potential of helping refugees overall. The more successful refugees are where they settle, the more welcoming locals are likely to be in the future."">Aside from improving individual lives, machine matching also has the potential of helping refugees overall.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our optimized assignment increased the probability of finding employment across the entire distribution of refugees, including those who were least likely and most likely to find work. In addition, the algorithmic assignment yielded higher employment rates in almost every location, including locations that had higher and lower baseline employment rates. On average, the employment rate was 34% under the actual assignment and 48% under the optimized assignment, which means that the optimized assignment would increase the employment rate above the baseline by roughly 41%."">In addition, the algorithmic assignment yielded higher employment rates in almost every location, including locations that had higher and lower baseline employment rates.</span>'}",Computer_Science_18
17985920,Introduction,1,4,http://ct.moreover.com/?a=34297170515&p=1pl&v=1&x=aVyQCHIh9o0JvS5uzKIpiQ,4,10.1007/s10055-018-0346-3,We believe this is a first step in using virtual environments for creating more memorable experiences that enhance productivity through better recall of large amounts of information organized using the idea of virtual memory palaces. The technique of memory palaces provides a natural spatial mnemonic to assist in recall. Such findings of contextdependent memory have interesting implications for virtual environments that have not yet been fully explored.,"Photo by John T. C This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training. The researchers found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD.",The technique of memory palaces provides a natural spatial mnemonic to assist in recall.,The researchers found that people remember information better if it is presented to them in a virtual environment.,,0.5951452851295471,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Photo by John T. C This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training. The researchers found that people remember information better if it is presented to them in a virtual environment.  This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,  says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD."">The researchers found that people remember information better if it is presented to them in a virtual environment.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We believe this is a first step in using virtual environments for creating more memorable experiences that enhance productivity through better recall of large amounts of information organized using the idea of virtual memory palaces. The technique of memory palaces provides a natural spatial mnemonic to assist in recall. Such findings of contextdependent memory have interesting implications for virtual environments that have not yet been fully explored."">The technique of memory palaces provides a natural spatial mnemonic to assist in recall.</span>'}",Computer_Science_19
4966303,Discussion,33,4,http://www.sciencedaily.com/releases/2014/04/140407090615.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,6,10.1016/j.neuroimage.2014.02.004,"This structure is influenced by temporal variations in amplitude and phase, and possibly also by fluctuations in signal-to-noise ratio (see e.g. Second (ii), similarly as with the prior work with inter-subject synchronization, an additional encoding model between the movie features and brain signals would be needed for reasoning the functions of the involved brain areas. Thus, further studies are needed to provide explicit interpretations for our findings.","Despite the complexity of the stimulus, the elicited brain activity patterns show remarkable similarities across different people -- even at the time scale of fractions of seconds. ""The analysis revealed important similarities between brain signals of different people during movie viewing. These similar kinds or synchronized signals were found in brain areas that are connected with the early-stage processing of visual stimuli, detection of movement and persons, motor coordination and cognitive functions.","Second (ii), similarly as with the prior work with inter-subject synchronization, an additional encoding model between the movie features and brain signals would be needed for reasoning the functions of the involved brain areas.","""The analysis revealed important similarities between brain signals of different people during movie viewing.",,0.6793710589408875,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Despite the complexity of the stimulus, the elicited brain activity patterns show remarkable similarities across different people -- even at the time scale of fractions of seconds.  The analysis revealed important similarities between brain signals of different people during movie viewing. These similar kinds or synchronized signals were found in brain areas that are connected with the early-stage processing of visual stimuli, detection of movement and persons, motor coordination and cognitive functions."">""The analysis revealed important similarities between brain signals of different people during movie viewing.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This structure is influenced by temporal variations in amplitude and phase, and possibly also by fluctuations in signal-to-noise ratio (see e.g. Second (ii), similarly as with the prior work with inter-subject synchronization, an additional encoding model between the movie features and brain signals would be needed for reasoning the functions of the involved brain areas. Thus, further studies are needed to provide explicit interpretations for our findings."">Second (ii), similarly as with the prior work with inter-subject synchronization, an additional encoding model between the movie features and brain signals would be needed for reasoning the functions of the involved brain areas.</span>'}",Computer_Science_20
17985920,Conclusions,45,4,http://ct.moreover.com/?a=34299069033&p=1pl&v=1&x=XwPIOwPBqw9PE_RGIV509w,2,10.1007/s10055-018-0346-3,"This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall. If memory recall could be enhanced through immersively experiencing the environment in which the information was learned, it would suggest that virtual environments could serve as a valuable tool for various facets of retrospective cognizance, including retention and recall.","The researchers found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team.","Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.",The researchers found that people remember information better if it is presented to them in a virtual environment.,,0.6637604236602783,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found that people remember information better if it is presented to them in a virtual environment.  This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,  says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team."">The researchers found that people remember information better if it is presented to them in a virtual environment.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall. If memory recall could be enhanced through immersively experiencing the environment in which the information was learned, it would suggest that virtual environments could serve as a valuable tool for various facets of retrospective cognizance, including retention and recall."">Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.</span>'}",Computer_Science_21
13691614,,10,9,http://feedproxy.google.com/~r/TechnologyOrg/~3/ycYLqg96qto/,2,10.1126/science.aao4408,"In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig. Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig. This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location.","They found that the refugees' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country. It turned out that refugees with particular backgrounds or skills achieved better outcomes in some locations than others. The algorithm assigned placements for refugees that they project would increase their chances of finding employment by roughly 40 to 70 percent compared with how the refugees actually fared, according to the new study, published in Science.","Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig.","They found that the refugees' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country.",,0.6972371339797974,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that the refugees\' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country. It turned out that refugees with particular backgrounds or skills achieved better outcomes in some locations than others. The algorithm assigned placements for refugees that they project would increase their chances of finding employment by roughly 40 to 70 percent compared with how the refugees actually fared, according to the new study, published in Science."">They found that the refugees\' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig. Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig. This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location."">Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig.</span>'}",Computer_Science_22
32598627,Abstract,0,7,http://www.futurity.org/airplanes-baggage-fees-1234212-2/,12,10.1287/mnsc.2016.2500,"We also identify the differential impact of baggage fees on 'low-cost' versus 'legacy' carriers: the departure performance of the low-cost airlines became worse while it improved for the legacy carriers when charging for one checked bag. When the airlines began charging for two checked bags, we find no significant change in departure performance of legacy carriers, but a degradation of departure performance of low-cost carriers. Thus, our study provides empirical evidence on the influence of checked baggage fee policies on airlines' operational performance.","So, a drop in total baggage volume benefits not only the airlines that charge baggage fees but also those that do not. Southwest's improved departure time performance was not as significant as its rival airlines, which did charge for checked bags, and it appears to have hurt one of Southwest's historical competitive advantages in customer service. Southwest's ""bags fly free"" policy is likely not free based on lost opportunity cost, mostly because it could be offering more flights per day with increased boarding times due to charging for checked bags.","When the airlines began charging for two checked bags, we find no significant change in departure performance of legacy carriers, but a degradation of departure performance of low-cost carriers.","Southwest's improved departure time performance was not as significant as its rival airlines, which did charge for checked bags, and it appears to have hurt one of Southwest's historical competitive advantages in customer service.",,0.6820659041404724,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: So, a drop in total baggage volume benefits not only the airlines that charge baggage fees but also those that do not. Southwest\'s improved departure time performance was not as significant as its rival airlines, which did charge for checked bags, and it appears to have hurt one of Southwest\'s historical competitive advantages in customer service. Southwest\'s  bags fly free  policy is likely not free based on lost opportunity cost, mostly because it could be offering more flights per day with increased boarding times due to charging for checked bags."">Southwest\'s improved departure time performance was not as significant as its rival airlines, which did charge for checked bags, and it appears to have hurt one of Southwest\'s historical competitive advantages in customer service.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We also identify the differential impact of baggage fees on \'low-cost\' versus \'legacy\' carriers: the departure performance of the low-cost airlines became worse while it improved for the legacy carriers when charging for one checked bag. When the airlines began charging for two checked bags, we find no significant change in departure performance of legacy carriers, but a degradation of departure performance of low-cost carriers. Thus, our study provides empirical evidence on the influence of checked baggage fee policies on airlines\' operational performance."">When the airlines began charging for two checked bags, we find no significant change in departure performance of legacy carriers, but a degradation of departure performance of low-cost carriers.</span>'}",Computer_Science_23
