Paper ID,Section,Paragraph ID,Line ID,News URL,News ID,DOI,Paper Context,News Context,Paper Finding,News Finding,Matching?,Similarity score,text,id
83458925,Discussion,40,1,http://ct.moreover.com/?a=39882021759&p=1pl&v=1&x=WDSVA9_GGY2tcF2kX9kO8w,4,10.1098/rsos.171474,"Keeping in mind the steps taken to ensure methodological rigour, the current results bear directly on the contentious literature surrounding games. Results from these confirmatory analyses provided evidence that adolescents' recent violent video game play is not a statistically or practically significant correlate of their aggressive behaviour as judged by carers. Preregistered sensitivity and exploratory analyses demonstrated this finding was consistent across three different operationalizations of violent game content and two ways of measuring key adolescent behaviours relating to aggressive and prosocial behaviours.","""We found a whole lot of nothing,"" Przybylski said. ""Basically, we found that having information about the kinds of video games people played, how violent they were, how much time they spent on them, there was no linear connection."" ""We found pretty conclusive evidence that, among at least British teens, there is no connection between violent video game play and violent aggression,"" he said.",Results from these confirmatory analyses provided evidence that adolescents' recent violent video game play is not a statistically or practically significant correlate of their aggressive behaviour as judged by carers.,"""We found a whole lot of nothing,"" Przybylski said.",,0.6563475131988525,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  We found a whole lot of nothing,  Przybylski said.  Basically, we found that having information about the kinds of video games people played, how violent they were, how much time they spent on them, there was no linear connection.   We found pretty conclusive evidence that, among at least British teens, there is no connection between violent video game play and violent aggression,  he said."">""We found a whole lot of nothing,"" Przybylski said.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Keeping in mind the steps taken to ensure methodological rigour, the current results bear directly on the contentious literature surrounding games. Results from these confirmatory analyses provided evidence that adolescents\' recent violent video game play is not a statistically or practically significant correlate of their aggressive behaviour as judged by carers. Preregistered sensitivity and exploratory analyses demonstrated this finding was consistent across three different operationalizations of violent game content and two ways of measuring key adolescent behaviours relating to aggressive and prosocial behaviours."">Results from these confirmatory analyses provided evidence that adolescents\' recent violent video game play is not a statistically or practically significant correlate of their aggressive behaviour as judged by carers.</span>'}",Biology_10
54560361,Abstract,0,3,http://ct.moreover.com/?a=37954092559&p=1pl&v=1&x=m3BMJF9FCb6eVFPBkTQfrg,8,10.1038/s41467-018-07557-4,"We show that nearly four million people and 70% of current infrastructure in the permafrost domain are in areas with high potential for thaw of near-surface permafrost. Our results demonstrate that one-third of pan-Arctic infrastructure and 45% of the hydrocarbon extraction fields in the Russian Arctic are in regions where thaw-related ground instability can cause severe damage to the built environment. Alarmingly, these figures are not reduced substantially even if the climate change targets of the Paris Agreement are reached.","""This is the first study to explicitly show the amount of fundamental infrastructure potentially at risk across the Northern Hemisphere permafrost area under climate change,"" Hjort and his colleagues wrote in the paper. The most vulnerable areas identified in the paper are home to nearly one million people, and contain 36,000 buildings, 13,000 kilometers of roads, and 100 airports. ""The potential risk to railways appears to be especially high,"" the team noted.",Our results demonstrate that one-third of pan-Arctic infrastructure and 45% of the hydrocarbon extraction fields in the Russian Arctic are in regions where thaw-related ground instability can cause severe damage to the built environment.,"The most vulnerable areas identified in the paper are home to nearly one million people, and contain 36,000 buildings, 13,000 kilometers of roads, and 100 airports.",,0.6953288316726685,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  This is the first study to explicitly show the amount of fundamental infrastructure potentially at risk across the Northern Hemisphere permafrost area under climate change,  Hjort and his colleagues wrote in the paper. The most vulnerable areas identified in the paper are home to nearly one million people, and contain 36,000 buildings, 13,000 kilometers of roads, and 100 airports.  The potential risk to railways appears to be especially high,  the team noted."">The most vulnerable areas identified in the paper are home to nearly one million people, and contain 36,000 buildings, 13,000 kilometers of roads, and 100 airports.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We show that nearly four million people and 70% of current infrastructure in the permafrost domain are in areas with high potential for thaw of near-surface permafrost. Our results demonstrate that one-third of pan-Arctic infrastructure and 45% of the hydrocarbon extraction fields in the Russian Arctic are in regions where thaw-related ground instability can cause severe damage to the built environment. Alarmingly, these figures are not reduced substantially even if the climate change targets of the Paris Agreement are reached."">Our results demonstrate that one-third of pan-Arctic infrastructure and 45% of the hydrocarbon extraction fields in the Russian Arctic are in regions where thaw-related ground instability can cause severe damage to the built environment.</span>'}",Biology_11
53290316,Discussion,23,2,http://ct.moreover.com/?a=37814264274&p=1pl&v=1&x=fV_-TrzPs9X1ZtNnkmq4RQ,4,10.1038/s41589-018-0155-8,"Using these chemical probes and ABHD12 -/mice , we discovered concordant and discordant effects of genetic versus pharmacological inactivation of ABHD12 in vivo. Similar alterations in brain lyso-PS and PS content were, for instance, found in DO264-treated and ABHD12 -/mice, but PHARC-like auditory defects were primarily observed in the latter animals. We do not yet know whether this difference reflects the greater magnitude of change in brain (lyso)-PS in ABHD12 -/mice, which could in principle be due to submaximal inhibition of ABHD12 by DO264 in vivo, or whether these animals have a neurodevelopmental defect underlying their hearing dysfunction.","Mice engineered without the protein have signs of elevated inflammation, and their immune systems are more likely to overreact to a viral infection. The discovery suggests that the absence of ABHD12 in people with mutant versions of its gene may cause neurological disease at least in part via excessive immune activity. It also indicates that ABHD12 may be a useful target for drugs that boost the immune system -- for example against cancers and viruses that normally persist by shutting down people's immune defenses.","Similar alterations in brain lyso-PS and PS content were, for instance, found in DO264-treated and ABHD12 -/mice, but PHARC-like auditory defects were primarily observed in the latter animals.",The discovery suggests that the absence of ABHD12 in people with mutant versions of its gene may cause neurological disease at least in part via excessive immune activity.,,0.6551442742347717,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Mice engineered without the protein have signs of elevated inflammation, and their immune systems are more likely to overreact to a viral infection. The discovery suggests that the absence of ABHD12 in people with mutant versions of its gene may cause neurological disease at least in part via excessive immune activity. It also indicates that ABHD12 may be a useful target for drugs that boost the immune system -- for example against cancers and viruses that normally persist by shutting down people\'s immune defenses."">The discovery suggests that the absence of ABHD12 in people with mutant versions of its gene may cause neurological disease at least in part via excessive immune activity.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Using these chemical probes and ABHD12 -/mice , we discovered concordant and discordant effects of genetic versus pharmacological inactivation of ABHD12 in vivo. Similar alterations in brain lyso-PS and PS content were, for instance, found in DO264-treated and ABHD12 -/mice, but PHARC-like auditory defects were primarily observed in the latter animals. We do not yet know whether this difference reflects the greater magnitude of change in brain (lyso)-PS in ABHD12 -/mice, which could in principle be due to submaximal inhibition of ABHD12 by DO264 in vivo, or whether these animals have a neurodevelopmental defect underlying their hearing dysfunction."">Similar alterations in brain lyso-PS and PS content were, for instance, found in DO264-treated and ABHD12 -/mice, but PHARC-like auditory defects were primarily observed in the latter animals.</span>'}",Biology_12
52076790,Potential applications III: Surgical film,13,5,http://ct.moreover.com/?a=34905850413&p=1pl&v=1&x=0-G3wfRGY_v0owUKNNgFiA,18,10.1126/sciadv.aat3276,"Meanwhile, particles introduced to the membranes were trapped and diverted to the membrane edge due to the mobility of the liquid interface. In addition, we have shown quantitatively that these liquid membranes can successfully prevent contaminants from passing through them ( Fig. Potential applications IV: Gas/odor barrier Another interesting aspect of the liquid membrane is that it can serve as a gas diffusion barrier while allowing macroscopic objects to pass through it.","If doctors need to perform open surgery without a clean operating room, a potential situation in remote areas or on military battlefields, this material could act as a surgical film to help replicate the clean environment needed to safely operate. advertisement

Not only could the membrane serve as a particle barrier, but the self-healing properties would also allow medical devices such as surgical tools to pass through while contaminants stay out. ""The membrane filter could potentially prevent germs, dust or allergens from reaching an open wound, while still allowing a doctor to perform surgery safely,"" Wong said.","In addition, we have shown quantitatively that these liquid membranes can successfully prevent contaminants from passing through them ( Fig.","advertisement

Not only could the membrane serve as a particle barrier, but the self-healing properties would also allow medical devices such as surgical tools to pass through while contaminants stay out.",,0.666000247001648,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: If doctors need to perform open surgery without a clean operating room, a potential situation in remote areas or on military battlefields, this material could act as a surgical film to help replicate the clean environment needed to safely operate. advertisement\n\nNot only could the membrane serve as a particle barrier, but the self-healing properties would also allow medical devices such as surgical tools to pass through while contaminants stay out.  The membrane filter could potentially prevent germs, dust or allergens from reaching an open wound, while still allowing a doctor to perform surgery safely,  Wong said."">advertisement\n\nNot only could the membrane serve as a particle barrier, but the self-healing properties would also allow medical devices such as surgical tools to pass through while contaminants stay out.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Meanwhile, particles introduced to the membranes were trapped and diverted to the membrane edge due to the mobility of the liquid interface. In addition, we have shown quantitatively that these liquid membranes can successfully prevent contaminants from passing through them ( Fig. Potential applications IV: Gas/odor barrier Another interesting aspect of the liquid membrane is that it can serve as a gas diffusion barrier while allowing macroscopic objects to pass through it."">In addition, we have shown quantitatively that these liquid membranes can successfully prevent contaminants from passing through them ( Fig.</span>'}",Biology_13
195192464,DISCUSSION,23,1,http://ct.moreover.com/?a=39490550792&p=1pl&v=1&x=jZsW-0WrF4cY8V2Qpk9zfA,8,10.1016/j.immuni.2019.05.007,"These findings reveal that HuNoV infection can induce broad blockade and neutralizing antibodies and that these antibodies can be boosted by vaccination . The structures of antibodies A1431 and A1227 in complex with the P domain described here, as well as structures of the GI.1-specific, HBGA-blocking 5I2 IgA and of the broadly GII-reactive 5B18 IgG described previously, support multiple mechanisms of antibody-mediated recognition and potentially protection from norovirus infection (Koromyslova et al., 2018) . Antibody binding of these epitopes blocks the HBGA binding pocket .","""This information can now be used to build better human vaccines."" The most important discovery of this study is a human antibody that can bind to a highly conserved region of the virus common among different strains of norovirus, potentially neutralizing all GII.4 strains of norovirus that exist in nature. Highly conserved regions are parts of the virus that do not change.","The structures of antibodies A1431 and A1227 in complex with the P domain described here, as well as structures of the GI.1-specific, HBGA-blocking 5I2 IgA and of the broadly GII-reactive 5B18 IgG described previously, support multiple mechanisms of antibody-mediated recognition and potentially protection from norovirus infection (Koromyslova et al., 2018) .","The most important discovery of this study is a human antibody that can bind to a highly conserved region of the virus common among different strains of norovirus, potentially neutralizing all GII.4 strains of norovirus that exist in nature.",,0.6818193793296814,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  This information can now be used to build better human vaccines.  The most important discovery of this study is a human antibody that can bind to a highly conserved region of the virus common among different strains of norovirus, potentially neutralizing all GII.4 strains of norovirus that exist in nature. Highly conserved regions are parts of the virus that do not change."">The most important discovery of this study is a human antibody that can bind to a highly conserved region of the virus common among different strains of norovirus, potentially neutralizing all GII.4 strains of norovirus that exist in nature.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These findings reveal that HuNoV infection can induce broad blockade and neutralizing antibodies and that these antibodies can be boosted by vaccination . The structures of antibodies A1431 and A1227 in complex with the P domain described here, as well as structures of the GI.1-specific, HBGA-blocking 5I2 IgA and of the broadly GII-reactive 5B18 IgG described previously, support multiple mechanisms of antibody-mediated recognition and potentially protection from norovirus infection (Koromyslova et al., 2018) . Antibody binding of these epitopes blocks the HBGA binding pocket ."">The structures of antibodies A1431 and A1227 in complex with the P domain described here, as well as structures of the GI.1-specific, HBGA-blocking 5I2 IgA and of the broadly GII-reactive 5B18 IgG described previously, support multiple mechanisms of antibody-mediated recognition and potentially protection from norovirus infection (Koromyslova et al., 2018) .</span>'}",Biology_14
5031259,cAMP-Mediated Signaling Facilitates XPA-ATR Interaction,20,0,http://www.sciencedaily.com/releases/2014/07/140715141753.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,9,10.1016/j.molcel.2014.05.030,"These data suggest that cAMP-mediated NER enhancement results from accelerated and increased association of an ATR-XPA complex with UVdamaged DNA and that ATR is critical in mediating MC1R optimization of melanocytic NER. ATR signals through multiple pathways to promote genome maintenance. Whereas UV exposure led to robust Chk1 phosphorylation, forskolin treatment had no effect on total Chk1 levels or phospho-Chk1 levels ( Figure 3E ).","This leads to more UV light chronically getting through to the sensitive layers of the epidermis, where it can contribute to cancer. Besides regulating the amount of melanin that gets made in the skin, MC1R also controls how well melanocytes can repair their DNA from UV damage. Having defects in MC1R signaling delays the body's ability to clear out existing DNA damage in the skin -- leading to an increased potential for cancerous mutations.",ATR signals through multiple pathways to promote genome maintenance.,"Besides regulating the amount of melanin that gets made in the skin, MC1R also controls how well melanocytes can repair their DNA from UV damage.",,0.4121427834033966,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This leads to more UV light chronically getting through to the sensitive layers of the epidermis, where it can contribute to cancer. Besides regulating the amount of melanin that gets made in the skin, MC1R also controls how well melanocytes can repair their DNA from UV damage. Having defects in MC1R signaling delays the body\'s ability to clear out existing DNA damage in the skin -- leading to an increased potential for cancerous mutations."">Besides regulating the amount of melanin that gets made in the skin, MC1R also controls how well melanocytes can repair their DNA from UV damage.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These data suggest that cAMP-mediated NER enhancement results from accelerated and increased association of an ATR-XPA complex with UVdamaged DNA and that ATR is critical in mediating MC1R optimization of melanocytic NER. ATR signals through multiple pathways to promote genome maintenance. Whereas UV exposure led to robust Chk1 phosphorylation, forskolin treatment had no effect on total Chk1 levels or phospho-Chk1 levels ( Figure 3E )."">ATR signals through multiple pathways to promote genome maintenance.</span>'}",Biology_15
1988241,Neuron,21,1,http://www.sciencedaily.com/releases/2014/06/140630124423.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,20,10.1016/j.neuron.2014.05.028,"Finally, one of the most interesting aspects of our data is the potential use of the Nk3R antagonist osanetant as a pharmacological agent to block fear memory consolidation shortly after exposure to a trauma. Additionally, we found that osanetant prevented the upregulation of the Adcyap1r1 gene, which encodes the PAC1 receptor. All this could be relevant in PTSD prevention since it has previously been found that osanetant is safe in humans, although additional preclinical studies, such as those described herein, are needed first to establish the mechanisms involved.","""Osanetant is a safe and well-tolerated drug in humans and could be potentially used to prevent PTSD when given shortly after trauma, although more research is needed,"" Andero says. Under the influence of osanetant, mice could still learn to become afraid of a sound paired with a shock, but the mice did not freeze as much in response to the sound a day later, even if the drug was given an hour after training. Thus, the trauma and its circumstances are remembered but the consolidation of fear memories is impaired, which could decrease the likelihood of developing fear-related disorders,"" Andero says.","Additionally, we found that osanetant prevented the upregulation of the Adcyap1r1 gene, which encodes the PAC1 receptor.","Under the influence of osanetant, mice could still learn to become afraid of a sound paired with a shock, but the mice did not freeze as much in response to the sound a day later, even if the drug was given an hour after training.",,0.4008814692497253,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  Osanetant is a safe and well-tolerated drug in humans and could be potentially used to prevent PTSD when given shortly after trauma, although more research is needed,  Andero says. Under the influence of osanetant, mice could still learn to become afraid of a sound paired with a shock, but the mice did not freeze as much in response to the sound a day later, even if the drug was given an hour after training. Thus, the trauma and its circumstances are remembered but the consolidation of fear memories is impaired, which could decrease the likelihood of developing fear-related disorders,  Andero says."">Under the influence of osanetant, mice could still learn to become afraid of a sound paired with a shock, but the mice did not freeze as much in response to the sound a day later, even if the drug was given an hour after training.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Finally, one of the most interesting aspects of our data is the potential use of the Nk3R antagonist osanetant as a pharmacological agent to block fear memory consolidation shortly after exposure to a trauma. Additionally, we found that osanetant prevented the upregulation of the Adcyap1r1 gene, which encodes the PAC1 receptor. All this could be relevant in PTSD prevention since it has previously been found that osanetant is safe in humans, although additional preclinical studies, such as those described herein, are needed first to establish the mechanisms involved."">Additionally, we found that osanetant prevented the upregulation of the Adcyap1r1 gene, which encodes the PAC1 receptor.</span>'}",Biology_16
14057127,Stomatal Closure in Barley Involves,9,2,http://ct.moreover.com/?a=33916009280&p=1pl&v=1&x=J2yH1d1Cq_320nDufGKa4w,9,10.1016/j.cub.2018.03.027,"). Interestingly, the ABA phosphatase ABI1 in Arabidopsis GC inhibits the response to nitrate and negatively regulates AtOST1 and AtSLAC1 activity . Upon co-expression of HvSLAC1 and AtOST1 with ABI1, we found that HvSLAC1-mediated anion currents were strongly reduced ( Figures 2B and 2C ).","This could be important in the face of a growing world population and climate change that will entail more periods of dry and hot weather. Two amino acids make the difference

The scientists discovered that this difference can be attributed to the protein SLAC1 of the guard cells. Hedrich is convinced that a basic understanding of the molecular goings-on during ion transport through the plasma membrane of the guard cells is the key to improving the drought tolerance and yields of agricultural crop plants.","Interestingly, the ABA phosphatase ABI1 in Arabidopsis GC inhibits the response to nitrate and negatively regulates AtOST1 and AtSLAC1 activity .","Two amino acids make the difference

The scientists discovered that this difference can be attributed to the protein SLAC1 of the guard cells.",,0.4363882541656494,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This could be important in the face of a growing world population and climate change that will entail more periods of dry and hot weather. Two amino acids make the difference\n\nThe scientists discovered that this difference can be attributed to the protein SLAC1 of the guard cells. Hedrich is convinced that a basic understanding of the molecular goings-on during ion transport through the plasma membrane of the guard cells is the key to improving the drought tolerance and yields of agricultural crop plants."">Two amino acids make the difference\n\nThe scientists discovered that this difference can be attributed to the protein SLAC1 of the guard cells.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ). Interestingly, the ABA phosphatase ABI1 in Arabidopsis GC inhibits the response to nitrate and negatively regulates AtOST1 and AtSLAC1 activity . Upon co-expression of HvSLAC1 and AtOST1 with ABI1, we found that HvSLAC1-mediated anion currents were strongly reduced ( Figures 2B and 2C )."">Interestingly, the ABA phosphatase ABI1 in Arabidopsis GC inhibits the response to nitrate and negatively regulates AtOST1 and AtSLAC1 activity .</span>'}",Biology_17
128362702,Discussion,23,4,http://ct.moreover.com/?a=39063152220&p=1pl&v=1&x=rfZKa3AOnuRs3Dq6otYxhw,18,10.1038/s41467-019-09863-x,"First, the PAGE-ICE model, in common with other aggregate IAMs, does not explicitly model other known climatic tipping elements such as Amazon rainforest, boreal forest, coral reefs and El Niño-Southern Oscillation (ENSO), as well as ocean acidification and climate-induced large-scale migration and conflict 62 (we cannot reject the null hypothesis that the total economic effects of climate change are the same for these scenarios either at the 5% or at the 10% significance level). Some of these effects are already included implicitly in the highly uncertain non-economic and discontinuity impact sectors in PAGE-ICE, contributing to the long upper tails in the distributions of the total economic effect of climate change in Fig. 5a ; even with the current parameterisations, the upper tails in the distributions are at their lowest for the 1.5°C scenario.","""Although between-country inequality has decreased over the past half century, there is ~90 percent likelihood that global warming has slowed that decrease,"" the authors said. Opposition to these plans is often based on the costs involved in implementing them, but these two new studies offer a powerful counterpoint to that argument. We still have a lot of work to do in figuring out the best way to curb climate change, but there is a clear consensus that the priciest option is to do nothing.","Some of these effects are already included implicitly in the highly uncertain non-economic and discontinuity impact sectors in PAGE-ICE, contributing to the long upper tails in the distributions of the total economic effect of climate change in Fig.","We still have a lot of work to do in figuring out the best way to curb climate change, but there is a clear consensus that the priciest option is to do nothing.",,0.448771595954895,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  Although between-country inequality has decreased over the past half century, there is ~90 percent likelihood that global warming has slowed that decrease,  the authors said. Opposition to these plans is often based on the costs involved in implementing them, but these two new studies offer a powerful counterpoint to that argument. We still have a lot of work to do in figuring out the best way to curb climate change, but there is a clear consensus that the priciest option is to do nothing."">We still have a lot of work to do in figuring out the best way to curb climate change, but there is a clear consensus that the priciest option is to do nothing.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: First, the PAGE-ICE model, in common with other aggregate IAMs, does not explicitly model other known climatic tipping elements such as Amazon rainforest, boreal forest, coral reefs and El Niño-Southern Oscillation (ENSO), as well as ocean acidification and climate-induced large-scale migration and conflict 62 (we cannot reject the null hypothesis that the total economic effects of climate change are the same for these scenarios either at the 5% or at the 10% significance level). Some of these effects are already included implicitly in the highly uncertain non-economic and discontinuity impact sectors in PAGE-ICE, contributing to the long upper tails in the distributions of the total economic effect of climate change in Fig. 5a ; even with the current parameterisations, the upper tails in the distributions are at their lowest for the 1.5°C scenario."">Some of these effects are already included implicitly in the highly uncertain non-economic and discontinuity impact sectors in PAGE-ICE, contributing to the long upper tails in the distributions of the total economic effect of climate change in Fig.</span>'}",Biology_18
51957547,Reconstitution of autophagosome-vacuole fusion in vitro,27,0,http://ct.moreover.com/?a=34812379595&p=1pl&v=1&x=Ob9IjFBAc2hSTNzNa1Xy9A,16,10.1083/jcb.201804028,"Reconstitution of HOPS function by recruitment of Vps11 from the cytosol does not seem to happen in our reconstitution assay, likely due to the use of the mutant Vps11ts protein, which occupies the binding space on the vacuole. In summary, these findings suggest that the Atg14-Vps34 PI3-kinase complex is the only ATG module required for autophagosome-vacuole fusion. Our data suggest that the PI3-kinase complex generates PI3P on the autophagosome, which is required to recruit the Ypt7 system.","They also discovered the fourth necessary SNARE, now called Ykt6. These results help to understand autophagy and its underlying molecular processes better. And thanks to their newly-developed in-vitro approach, in future it will be possible to identify other proteins that operate in the fusion process.","In summary, these findings suggest that the Atg14-Vps34 PI3-kinase complex is the only ATG module required for autophagosome-vacuole fusion.","And thanks to their newly-developed in-vitro approach, in future it will be possible to identify other proteins that operate in the fusion process.",,0.4331915974617004,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They also discovered the fourth necessary SNARE, now called Ykt6. These results help to understand autophagy and its underlying molecular processes better. And thanks to their newly-developed in-vitro approach, in future it will be possible to identify other proteins that operate in the fusion process."">And thanks to their newly-developed in-vitro approach, in future it will be possible to identify other proteins that operate in the fusion process.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Reconstitution of HOPS function by recruitment of Vps11 from the cytosol does not seem to happen in our reconstitution assay, likely due to the use of the mutant Vps11ts protein, which occupies the binding space on the vacuole. In summary, these findings suggest that the Atg14-Vps34 PI3-kinase complex is the only ATG module required for autophagosome-vacuole fusion. Our data suggest that the PI3-kinase complex generates PI3P on the autophagosome, which is required to recruit the Ypt7 system."">In summary, these findings suggest that the Atg14-Vps34 PI3-kinase complex is the only ATG module required for autophagosome-vacuole fusion.</span>'}",Biology_19
6689101,Results and Discussion,7,0,http://www.scienceworldreport.com/articles/11738/20131223/computers-change-way-brain-generalizes-movements.htm,9,10.1016/j.cub.2013.11.012,"Our findings suggest that computer-use experience shaped our basic sensorimotor behaviors, and this influence should be considered whenever computer users are recruited as study participants. The average computer user produces 7,400 mouse clicks per week . Hence, with long-term interaction with mice, computer users probably develop an expectation that visuomotor transformation between hand movement and its screen representation should remain consistent across work space.","""We want to quickly learn about these so that we do not need to relearn all possible movements once we switch to a new computer. In fact, researchers found that Chinese migrant workers accustomed to using computers made broader generalizations when it comes to movement learning when compared to a group of age- and education-matched migrant workers who had never used computers before. While both users and non-users learned equally quickly how to move a cursor while their hands were hidden from view, computer-experienced individuals more readily generalized what they learned about movement of the cursor in one direction to movements made in other directions.","The average computer user produces 7,400 mouse clicks per week .","In fact, researchers found that Chinese migrant workers accustomed to using computers made broader generalizations when it comes to movement learning when compared to a group of age- and education-matched migrant workers who had never used computers before.",,0.5796477794647217,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context:  We want to quickly learn about these so that we do not need to relearn all possible movements once we switch to a new computer. In fact, researchers found that Chinese migrant workers accustomed to using computers made broader generalizations when it comes to movement learning when compared to a group of age- and education-matched migrant workers who had never used computers before. While both users and non-users learned equally quickly how to move a cursor while their hands were hidden from view, computer-experienced individuals more readily generalized what they learned about movement of the cursor in one direction to movements made in other directions."">In fact, researchers found that Chinese migrant workers accustomed to using computers made broader generalizations when it comes to movement learning when compared to a group of age- and education-matched migrant workers who had never used computers before.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our findings suggest that computer-use experience shaped our basic sensorimotor behaviors, and this influence should be considered whenever computer users are recruited as study participants. The average computer user produces 7,400 mouse clicks per week . Hence, with long-term interaction with mice, computer users probably develop an expectation that visuomotor transformation between hand movement and its screen representation should remain consistent across work space."">The average computer user produces 7,400 mouse clicks per week .</span>'}",Biology_20
46997145,Methods,34,3,http://ct.moreover.com/?a=34316135354&p=1pl&v=1&x=D1Z-S3HDnAF3EPGxC7uLSg,29,10.1038/s41467-018-04627-5,"We observed no difference in motion as a function of session (F(3,121) = 0.090, p = 0.97) or group (F(1,121) = 2.54, p = 0.11) and no group-by-session interaction (F(3,121) = 0.30, p = 0.83). Thus we do not attribute the between-session changes in white matter within the intervention group to systematic differences in motion. Further, including motion as a covariate in our analysis did not change our results, as described below.","But for subjects who took part in the tutoring program, reading skills improved by an average of one full grade level. In the majority of these subjects, diffusion rates decreased in the arcuate and inferior longitudinal fasciculus. For the few children who showed no significant decline in diffusion by MRI, Yeatman said there could be compounding differences in individual capacities for brain plasticity, age of the participants (younger brains may be more susceptible to change than slightly older ones) or other factors.",Thus we do not attribute the between-session changes in white matter within the intervention group to systematic differences in motion.,"In the majority of these subjects, diffusion rates decreased in the arcuate and inferior longitudinal fasciculus.",,0.5860400199890137,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: But for subjects who took part in the tutoring program, reading skills improved by an average of one full grade level. In the majority of these subjects, diffusion rates decreased in the arcuate and inferior longitudinal fasciculus. For the few children who showed no significant decline in diffusion by MRI, Yeatman said there could be compounding differences in individual capacities for brain plasticity, age of the participants (younger brains may be more susceptible to change than slightly older ones) or other factors."">In the majority of these subjects, diffusion rates decreased in the arcuate and inferior longitudinal fasciculus.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We observed no difference in motion as a function of session (F(3,121) = 0.090, p = 0.97) or group (F(1,121) = 2.54, p = 0.11) and no group-by-session interaction (F(3,121) = 0.30, p = 0.83). Thus we do not attribute the between-session changes in white matter within the intervention group to systematic differences in motion. Further, including motion as a covariate in our analysis did not change our results, as described below."">Thus we do not attribute the between-session changes in white matter within the intervention group to systematic differences in motion.</span>'}",Biology_21
